bureau_score,credit_utilization,debt_to_income,years_employed,credit_history_yrs,num_credit_inquiries_6m,max_dpd,months_delinquent
584,0.3035,0.6721,7.8,3.0,3,0,0
603,0.1904,0.5816,17.1,15.0,2,0,0
649,0.2026,0.2814,4.0,3.0,1,0,0
600,0.3873,0.2605,11.5,8.2,1,0,0
555,0.3637,0.9136,16.3,7.5,2,0,0
522,0.5076,0.6284,0.1,2.4,1,0,0
588,0.4603,0.3505,14.5,8.3,1,0,0
618,0.221,0.3109,12.4,9.8,1,0,0
650,0.0359,0.3961,20.7,14.6,1,0,0
669,0.0632,0.3622,12.0,8.8,1,0,0
622,0.4906,0.7504,14.3,10.1,0,0,0
513,0.4813,0.4369,0.5,0.0,4,0,0
549,0.2519,0.2975,0.0,0.0,1,0,0
582,0.5178,1.2391,10.9,9.5,1,0,0
646,0.2357,0.3115,17.0,11.9,1,0,0
545,0.2812,1.4007,6.7,3.4,3,0,0
618,0.1959,1.2374,14.4,9.1,2,0,0
600,0.3433,0.6357,7.5,6.6,1,0,0
577,0.3755,0.1993,18.6,11.7,1,0,0
611,0.0483,1.1193,3.2,5.4,1,0,0
575,0.1857,0.7211,7.6,5.0,4,0,0
634,0.1242,0.3466,15.2,9.9,3,0,0
533,0.46,1.6519,15.0,11.7,1,0,0
640,0.2431,0.6125,11.3,7.3,1,0,0
637,0.3018,0.2388,13.7,10.4,0,0,0
627,0.4442,0.8933,13.2,9.1,1,0,0
503,0.5575,0.4964,12.1,5.0,1,0,0
643,0.0047,0.1778,16.8,9.6,1,0,0
575,0.4834,1.3008,3.7,3.2,2,0,0
655,0.17,1.55,3.1,1.3,0,0,0
633,0.1746,0.7587,12.6,12.9,4,0,0
637,0.0339,0.349,0.0,0.0,2,0,0
632,0.015,0.5882,2.6,0.0,1,0,0
612,0.4132,0.2874,5.2,3.7,0,0,0
585,0.5602,1.0421,6.8,5.3,2,0,0
635,0.3064,0.9014,13.2,11.0,1,0,0
615,0.1577,0.8716,3.7,0.0,0,0,0
564,0.2342,0.452,8.6,9.0,7,0,0
657,0.1312,0.5044,16.9,9.2,0,0,0
601,0.4312,0.5336,15.0,12.7,4,0,0
626,0.3591,1.3181,15.0,14.4,1,0,0
680,0.1185,0.2099,8.4,7.4,0,0,0
680,0.1358,0.3424,12.1,6.2,0,0,0
599,0.1191,0.3665,4.2,2.6,1,0,0
625,0.232,1.5106,11.4,9.5,0,0,0
670,0.1994,0.9981,4.5,3.2,0,0,0
614,0.1832,1.0122,4.6,1.1,2,0,0
668,0.3385,1.0493,13.2,9.4,0,0,0
597,0.2132,0.7865,9.9,5.9,2,0,0
581,0.3418,1.0817,17.4,13.4,3,0,0
571,0.4192,0.3729,0.0,0.0,1,0,0
613,0.1357,0.5567,14.9,6.6,1,0,0
475,0.7156,0.1314,1.8,0.0,0,0,0
595,0.4099,0.3798,6.3,1.0,2,0,0
646,0.3642,1.7205,14.0,8.5,1,0,0
639,0.3958,0.1855,10.4,8.6,1,0,0
570,0.349,0.5948,1.9,0.5,4,0,0
618,0.2338,0.6343,1.0,0.7,1,0,0
514,0.854,1.0586,0.0,0.0,0,0,0
622,0.4892,0.1386,10.5,7.4,2,0,0
661,0.1242,0.9228,7.0,3.0,1,0,0
634,0.3734,0.2175,18.0,10.2,1,0,0
576,0.145,1.2337,8.5,5.5,0,0,0
677,0.1035,0.3053,15.4,9.4,0,0,0
589,0.3211,1.2288,3.8,0.0,0,0,0
660,0.063,0.3314,4.2,2.8,0,0,0
592,0.4362,0.1974,12.8,7.0,0,0,0
600,0.2932,0.3521,16.8,9.7,3,0,0
621,0.3269,0.0957,11.8,11.1,0,0,0
632,0.4307,0.4234,16.6,13.3,1,0,0
634,0.0667,1.6493,18.7,13.8,1,0,0
666,0.1269,0.346,16.9,12.0,1,0,0
595,0.5136,0.2224,18.4,14.1,2,0,0
630,0.0732,0.2677,7.8,4.7,2,0,0
557,0.292,0.1918,0.0,0.2,2,0,0
622,0.0676,0.4293,0.0,0.0,0,0,0
649,0.2253,1.6857,9.2,6.7,1,0,0
609,0.2237,0.3663,3.0,2.7,1,0,0
615,0.1846,0.7985,7.7,5.8,1,0,0
596,0.2672,0.5193,0.6,0.0,0,0,0
613,0.2582,0.2477,10.0,8.4,3,0,0
603,0.3099,1.3746,13.9,9.3,1,0,0
579,0.2706,0.5659,7.2,4.6,1,0,0
524,0.4923,0.6471,5.9,0.5,1,0,0
621,0.1662,0.6236,8.2,4.0,3,0,0
630,0.3749,0.3411,17.0,13.6,0,0,0
636,0.1805,0.5122,17.9,14.1,1,0,0
537,0.4592,0.194,6.1,4.2,1,0,0
662,0.0265,0.4271,15.3,9.6,0,0,0
559,0.2653,0.3718,13.3,9.6,4,0,0
613,0.1291,0.4842,6.4,0.0,1,0,0
567,0.2053,1.6992,0.0,0.3,2,0,0
626,0.4,1.1912,16.3,8.9,0,0,0
682,0.0494,0.9901,14.6,10.0,1,0,0
677,0.0116,0.2446,16.3,11.8,0,0,0
644,0.3208,0.6586,9.0,5.6,0,0,0
583,0.4613,0.88,18.8,14.7,4,0,0
588,0.1453,1.5352,9.7,5.5,2,0,0
593,0.3205,1.5848,17.3,10.7,1,0,0
599,0.2551,1.399,3.0,3.3,2,0,0
546,0.6135,0.2791,15.4,10.1,0,0,0
608,0.2178,1.0878,0.0,2.7,1,0,0
583,0.1827,0.5511,0.0,0.0,0,0,0
681,0.1223,1.1231,11.7,9.3,1,0,0
648,0.2753,0.5991,8.0,7.5,1,0,0
604,0.4522,0.7415,18.2,12.6,1,0,0
562,0.6683,0.3236,5.2,0.6,3,0,0
600,0.2464,0.3232,16.6,12.9,3,0,0
570,0.2814,0.6024,0.9,3.0,1,0,0
617,0.3589,0.1879,11.0,7.2,0,0,0
539,0.2967,0.3549,6.1,6.3,1,0,0
633,0.1642,0.2405,15.9,8.8,1,0,0
591,0.2157,0.5086,5.6,4.2,1,0,0
732,0.0161,0.5397,15.3,10.1,0,0,0
536,0.4777,0.432,10.9,4.5,2,0,0
651,0.237,0.5841,8.2,6.5,3,0,0
604,0.5168,0.3584,5.3,1.9,0,0,0
596,0.2432,0.2823,16.2,12.1,1,0,0
573,0.6121,0.3744,11.9,6.3,0,0,0
598,0.4191,0.3123,7.1,1.6,0,0,0
522,0.5561,0.5215,3.1,0.7,3,0,0
573,0.307,0.1574,12.1,10.5,2,0,0
549,0.5221,0.3536,3.7,2.3,0,0,0
570,0.5325,0.3265,8.8,6.2,0,0,0
621,0.0797,0.3613,13.6,9.8,3,0,0
617,0.1905,0.427,16.4,11.7,2,0,0
572,0.4806,0.7704,8.5,9.7,0,0,0
658,0.1676,1.2625,12.2,8.5,0,0,0
600,0.2878,0.4262,11.6,4.3,2,0,0
555,0.2256,0.2963,5.7,3.2,2,0,0
563,0.3756,0.577,4.0,2.9,3,0,0
491,0.5263,0.1798,8.1,3.1,0,0,0
541,0.4653,0.2381,4.4,2.6,1,0,0
651,0.0644,0.2447,20.5,13.9,1,0,0
604,0.6451,0.6602,8.5,9.5,0,0,0
560,0.3178,1.5525,4.6,1.9,1,0,0
551,0.5467,0.2592,10.0,8.9,2,0,0
648,0.1696,1.602,9.7,6.5,1,0,0
591,0.4557,0.2908,14.7,12.0,2,0,0
581,0.3525,0.2102,8.6,8.8,2,0,0
527,0.4413,0.2288,1.2,1.6,0,0,0
661,0.0556,0.2471,8.1,5.6,1,0,0
644,0.0872,0.3586,7.5,7.5,2,0,0
567,0.5124,0.3418,9.1,3.4,1,0,0
660,0.4242,1.1008,18.6,13.4,0,0,0
657,0.2015,0.2606,21.9,12.8,1,0,0
582,0.2866,0.103,13.0,10.7,3,0,0
628,0.3441,0.3063,6.9,5.0,1,0,0
695,0.0855,0.3544,13.5,9.3,0,0,0
629,0.1563,0.7356,15.0,9.8,1,0,0
599,0.206,0.3779,0.9,2.0,2,0,0
573,0.6919,0.7689,11.4,4.4,1,0,0
592,0.4086,0.5494,8.7,9.9,1,0,0
581,0.2726,0.4802,8.0,5.3,3,0,0
586,0.2984,0.3461,3.2,0.0,2,0,0
619,0.0953,0.3504,8.5,0.7,1,0,0
611,0.2661,0.2589,3.3,2.0,0,0,0
586,0.1089,0.2192,9.4,7.0,1,0,0
642,0.0252,0.6702,1.5,1.7,2,0,0
555,0.3429,0.2004,5.2,0.7,1,0,0
608,0.2398,0.1784,2.4,0.0,1,0,0
618,0.3203,0.9511,8.7,8.8,0,0,0
633,0.1762,0.2359,2.8,0.0,2,0,0
576,0.2179,0.2467,1.5,1.3,1,0,0
614,0.2291,1.1465,12.7,8.1,1,0,0
628,0.3129,0.3208,2.2,0.5,1,0,0
634,0.1669,1.212,0.0,0.0,0,0,0
599,0.0931,1.1302,8.6,4.9,2,0,0
626,0.2244,0.1981,9.7,5.6,0,0,0
607,0.5388,0.6896,12.0,10.4,0,0,0
638,0.0397,0.8118,12.6,8.0,1,0,0
601,0.203,0.6232,3.1,0.0,0,0,0
630,0.0843,0.3719,4.5,3.0,1,0,0
617,0.3002,0.5935,13.7,7.5,1,0,0
630,0.1774,0.9662,5.3,1.5,1,0,0
541,0.3318,0.4599,1.6,4.0,2,0,0
582,0.211,0.632,5.4,3.4,2,0,0
594,0.2076,1.2392,10.3,4.7,2,0,0
675,0.0924,0.5314,4.9,3.2,0,0,0
598,0.5239,0.2251,14.0,9.9,1,0,0
647,0.1424,0.5577,6.3,4.0,1,0,0
582,0.1785,1.393,15.2,9.7,4,0,0
563,0.6849,0.5693,4.4,0.3,0,0,0
672,0.0427,0.6952,15.2,9.8,0,0,0
632,0.0736,0.3268,0.0,0.0,2,0,0
584,0.3843,0.8843,6.9,4.6,1,0,0
644,0.4084,1.4151,16.3,12.3,1,0,0
594,0.2917,0.6331,7.3,8.6,2,0,0
639,0.1664,0.5097,7.0,6.4,1,0,0
563,0.3692,0.4257,7.9,0.1,1,0,0
553,0.599,0.5312,0.9,1.1,1,0,0
655,0.2177,0.5012,18.9,16.3,2,0,0
618,0.3845,0.4346,8.5,5.7,0,0,0
587,0.3265,1.3325,11.2,11.0,1,0,0
573,0.6329,0.407,12.2,6.3,2,0,0
593,0.2971,0.359,9.9,5.2,0,0,0
660,0.2315,1.0838,15.3,10.4,0,0,0
562,0.3667,0.2387,6.2,4.0,1,0,0
662,0.0642,0.4409,2.6,3.5,0,0,0
649,0.1842,0.4766,4.4,3.1,0,0,0
671,0.0673,0.2493,15.3,10.5,1,0,0
583,0.2873,1.3612,1.8,6.2,1,0,0
717,0.1648,0.2506,14.5,8.6,0,0,0
552,0.5887,0.6183,4.6,5.8,1,0,0
581,0.2292,0.3288,0.9,1.5,0,0,0
496,0.3215,0.2718,0.0,0.0,1,0,0
633,0.0773,0.2529,12.9,9.5,0,0,0
656,0.2621,0.2217,12.5,7.1,1,0,0
660,0.0591,0.6787,13.9,9.9,1,0,0
602,0.2004,0.1763,0.0,0.0,0,0,0
678,0.1053,0.446,8.5,6.9,0,0,0
529,0.5774,0.5217,10.3,7.0,2,0,0
576,0.3553,0.4948,4.5,6.5,1,0,0
620,0.3755,0.563,17.0,10.1,1,0,0
630,0.1352,0.6079,3.1,0.8,1,0,0
595,0.4418,0.314,0.0,0.5,0,0,0
567,0.0955,0.9821,0.9,0.0,1,0,0
580,0.2983,0.2914,0.0,1.3,3,0,0
612,0.5453,0.4776,16.0,13.8,1,0,0
645,0.2537,1.3248,14.0,8.8,0,0,0
606,0.3652,0.544,0.0,0.2,0,0,0
629,0.4198,1.8273,16.6,12.9,1,0,0
562,0.5165,0.6271,6.9,6.6,1,0,0
605,0.2244,0.7179,5.0,10.5,1,0,0
598,0.4651,0.4644,14.3,7.3,1,0,0
609,0.3001,0.1928,4.6,6.2,1,0,0
599,0.562,0.8812,0.8,0.0,0,0,0
570,0.6203,0.8976,10.7,6.3,0,0,0
655,0.2145,0.5153,14.5,10.4,0,0,0
593,0.2569,0.7675,15.3,10.8,1,0,0
578,0.2241,0.7041,3.5,5.0,2,0,0
638,0.0338,0.5939,11.2,4.9,0,0,0
570,0.2068,0.4262,4.3,0.0,1,0,0
648,0.1131,0.1281,2.2,5.4,1,0,0
598,0.2382,1.2296,3.9,0.0,2,0,0
551,0.2129,0.3119,3.7,4.6,2,0,0
608,0.1776,0.2305,12.1,11.3,2,0,0
611,0.1791,0.1321,10.3,9.5,2,0,0
638,0.2881,0.8906,7.4,6.2,0,0,0
644,0.0758,0.1636,10.7,9.0,1,0,0
472,0.3224,0.3841,2.8,0.9,3,0,0
534,0.4093,0.7486,0.0,0.0,1,0,0
590,0.7198,0.5748,14.0,9.1,1,0,0
528,0.4989,0.2482,7.5,4.2,2,0,0
636,0.0855,0.5676,13.9,7.8,3,0,0
662,0.2232,0.342,19.8,14.0,2,0,0
546,0.3284,0.6667,6.2,0.4,1,0,0
659,0.1783,0.5711,15.3,13.2,1,0,0
564,0.4287,0.1383,0.0,0.0,3,0,0
520,0.3151,0.6923,0.0,0.0,5,0,0
520,0.6538,0.7406,10.2,6.5,3,0,0
590,0.4438,0.2546,5.0,3.2,0,0,0
662,0.2028,0.3117,12.7,6.8,1,0,0
660,0.3385,0.2908,16.4,9.4,2,0,0
584,0.049,0.5417,12.4,6.1,1,0,0
604,0.2705,0.3239,5.0,0.7,3,0,0
584,0.4337,1.8302,0.0,0.0,1,0,0
663,0.2116,0.1642,9.7,6.5,0,0,0
575,0.1711,1.8274,2.1,3.7,3,0,0
610,0.5919,1.0009,12.2,5.4,1,0,0
618,0.3325,0.2406,7.5,7.1,0,0,0
604,0.1189,0.6347,8.4,2.7,2,0,0
630,0.1488,1.245,15.6,11.1,1,0,0
571,0.2541,0.2733,0.0,0.0,0,0,0
603,0.1143,0.3215,9.2,3.9,1,0,0
644,0.1325,1.1839,16.2,12.0,4,0,0
649,0.2709,0.4538,9.7,7.4,1,0,0
615,0.2005,0.4319,3.5,3.9,3,0,0
512,0.6821,0.9082,16.0,9.3,4,0,0
630,0.4271,0.3636,5.0,5.5,0,0,0
583,0.2268,0.8138,8.5,9.1,3,0,0
590,0.3069,0.7269,10.6,7.9,2,0,0
619,0.1683,0.7094,9.8,3.3,0,0,0
606,0.3161,0.7914,13.2,5.4,0,0,0
597,0.3313,0.3879,5.7,4.3,1,0,0
615,0.0431,0.9111,4.4,1.9,3,0,0
612,0.1511,0.6596,12.8,7.0,2,0,0
565,0.5935,0.3871,3.6,2.2,1,0,0
590,0.1448,0.63,3.9,2.0,2,0,0
555,0.23,0.6809,15.4,10.5,3,0,0
593,0.0907,0.4038,1.8,0.0,1,0,0
586,0.2787,0.3383,6.0,8.2,4,0,0
646,0.2815,0.2781,14.7,8.1,0,0,0
618,0.1644,0.4105,4.4,2.5,0,0,0
605,0.1121,0.7586,9.6,2.6,0,0,0
633,0.2843,0.5709,7.7,3.1,1,0,0
587,0.4011,0.7327,7.1,2.4,2,0,0
592,0.11,0.3845,7.9,4.5,0,0,0
590,0.6519,0.6651,17.1,11.5,0,0,0
586,0.2012,0.0709,1.3,0.1,2,0,0
568,0.0975,0.5398,1.8,0.2,3,0,0
590,0.2865,0.2104,7.7,5.8,2,0,0
593,0.2202,0.6074,4.4,3.7,0,0,0
548,0.6134,1.06,5.3,0.0,1,0,0
645,0.3486,0.3361,4.4,5.2,0,0,0
639,0.2061,0.117,14.4,10.6,0,0,0
556,0.3951,0.2729,8.0,1.7,1,0,0
526,0.1722,0.7041,11.9,10.1,7,0,0
626,0.0911,1.4296,6.2,6.4,1,0,0
634,0.2565,0.4552,13.4,5.4,1,0,0
540,0.5572,0.8288,7.4,4.6,2,0,0
591,0.5449,0.7217,13.3,9.8,2,0,0
677,0.0832,0.8623,5.3,5.8,2,0,0
587,0.4131,1.0467,5.7,5.0,0,0,0
622,0.1637,0.4043,9.8,5.7,2,0,0
585,0.3398,0.4923,14.3,7.8,1,0,0
610,0.4358,0.8511,12.5,5.8,1,0,0
613,0.1727,0.7333,10.6,5.6,1,0,0
628,0.1996,0.1898,15.4,11.9,2,0,0
647,0.0945,0.7949,8.4,7.7,1,0,0
660,0.1026,0.2905,16.3,10.7,0,0,0
617,0.1444,0.7415,7.2,7.2,3,0,0
631,0.1649,0.2648,6.5,5.4,1,0,0
683,0.1151,0.8575,5.9,9.2,1,0,0
602,0.0858,0.3767,3.7,0.0,2,0,0
717,0.0976,0.6038,16.2,10.9,0,0,0
628,0.1764,0.6248,1.2,1.3,0,0,0
650,0.206,0.4926,1.4,4.7,1,0,0
668,0.0593,0.5498,21.6,12.2,3,0,0
587,0.2603,0.4018,5.8,2.1,1,0,0
627,0.0337,0.1826,12.4,8.8,2,0,0
525,0.3993,0.4143,6.1,1.8,2,0,0
674,0.0519,0.2567,2.4,1.2,0,0,0
673,0.1354,0.4552,13.4,6.1,2,0,0
614,0.1438,0.5947,6.5,6.9,1,0,0
582,0.4517,0.3518,2.3,5.0,1,0,0
642,0.3351,0.8087,11.1,11.2,0,0,0
585,0.3186,0.5275,10.4,7.6,2,0,0
617,0.2065,0.6286,18.1,13.0,2,0,0
609,0.4324,0.3609,0.0,0.0,0,0,0
665,0.1321,0.3113,13.3,11.0,0,0,0
667,0.4654,0.556,10.2,9.7,0,0,0
521,0.5664,0.3207,7.7,6.8,4,0,0
658,0.0297,0.4548,5.1,4.1,0,0,0
546,0.5861,0.4061,3.7,4.0,0,0,0
564,0.2274,0.5123,2.8,1.9,1,0,0
579,0.2539,0.5296,5.4,1.1,2,0,0
574,0.1855,1.4525,9.2,5.3,2,0,0
651,0.2089,0.979,7.3,5.5,1,0,0
573,0.3874,0.3705,6.1,2.5,1,0,0
619,0.0556,1.6674,6.3,2.5,1,0,0
610,0.083,0.256,8.4,7.1,0,0,0
684,0.0649,0.7472,7.4,6.5,0,0,0
577,0.54,0.3693,9.4,7.2,0,0,0
531,0.5329,1.2941,7.1,4.0,4,0,0
631,0.2015,0.5901,6.5,3.9,1,0,0
610,0.3087,1.0338,7.9,6.9,2,0,0
497,0.5039,0.3834,6.2,2.5,3,0,0
555,0.4866,0.3374,4.0,0.0,2,0,0
580,0.5205,0.9811,15.7,12.0,1,0,0
604,0.1715,1.1857,8.2,5.5,3,0,0
648,0.1917,0.2193,18.3,15.4,1,0,0
682,0.0221,0.4638,11.9,6.2,1,0,0
661,0.0733,0.2599,9.0,8.4,0,0,0
637,0.2739,0.4068,19.0,12.1,0,0,0
668,0.377,0.4265,1.4,2.5,0,0,0
669,0.2221,1.4512,7.3,2.5,0,0,0
603,0.1405,0.2324,7.1,1.8,1,0,0
634,0.1776,0.9367,11.5,8.8,0,0,0
571,0.4272,0.97,13.4,8.8,2,0,0
626,0.2725,0.5673,6.6,4.9,0,0,0
607,0.1104,1.0152,10.3,5.3,0,0,0
636,0.2279,0.4639,7.0,5.6,1,0,0
594,0.395,0.4214,4.3,5.6,0,0,0
644,0.3254,0.3714,6.9,7.0,1,0,0
613,0.2395,0.2484,2.0,0.1,1,0,0
584,0.3729,0.1971,13.7,7.1,0,0,0
633,0.1511,1.2179,14.2,9.9,1,0,0
579,0.1824,0.174,5.4,5.5,1,0,0
609,0.35,0.3118,10.7,4.1,1,0,0
593,0.2975,1.2129,13.5,10.7,1,0,0
632,0.1511,1.0537,11.8,12.3,2,0,0
652,0.0966,0.5818,17.6,13.6,1,0,0
664,0.2904,0.4781,14.7,7.2,0,0,0
638,0.0761,1.9653,5.9,1.9,0,0,0
664,0.287,1.1785,5.5,2.5,0,0,0
552,0.306,1.1133,18.5,12.7,2,0,0
662,0.0851,0.3525,15.4,11.5,0,0,0
707,0.3634,0.3521,20.0,15.4,0,0,0
552,0.1875,0.2535,0.0,0.0,3,0,0
640,0.2531,0.3344,11.7,8.7,1,0,0
574,0.3357,0.3211,4.4,0.9,0,0,0
563,0.5946,0.3443,6.7,3.3,4,0,0
631,0.3028,0.3135,11.6,9.9,0,0,0
590,0.2555,1.5488,4.0,3.7,0,0,0
670,0.0598,1.1404,15.0,11.7,1,0,0
582,0.2412,0.5224,9.6,4.6,1,0,0
581,0.0652,0.5351,2.9,2.0,2,0,0
587,0.074,0.3481,8.8,6.3,2,0,0
569,0.327,0.3553,6.3,5.1,2,0,0
625,0.2623,0.7758,0.9,2.7,0,0,0
649,0.2685,0.3357,12.9,9.1,2,0,0
672,0.0838,0.5687,3.6,5.7,0,0,0
607,0.1184,0.537,7.7,1.5,2,0,0
644,0.034,0.4023,12.0,7.8,2,0,0
612,0.3449,0.2734,15.9,13.2,2,0,0
559,0.3107,0.5241,10.3,5.7,1,0,0
614,0.385,0.9692,11.0,9.4,1,0,0
585,0.268,0.6647,0.3,0.4,1,0,0
629,0.2056,0.6414,6.1,8.1,0,0,0
632,0.1294,0.4568,0.6,0.1,0,0,0
622,0.1307,0.3555,4.5,2.9,1,0,0
681,0.0805,1.0084,14.4,13.7,0,0,0
591,0.5442,0.3258,9.1,5.6,1,0,0
619,0.1122,0.8053,0.0,2.1,0,0,0
558,0.3067,1.54,11.5,8.7,2,0,0
555,0.398,0.3425,2.7,4.1,0,0,0
687,0.0891,0.2634,20.2,13.4,0,0,0
547,0.3895,1.1649,16.2,11.1,6,0,0
559,0.5615,1.2078,6.8,4.0,0,0,0
619,0.27,0.8013,14.6,6.3,1,0,0
660,0.3005,0.3559,15.2,10.1,1,0,0
571,0.0221,0.7968,0.4,6.7,3,0,0
621,0.2241,0.7644,15.2,9.2,1,0,0
600,0.1432,0.8642,3.8,3.0,1,0,0
612,0.0507,1.0349,16.9,14.2,3,0,0
620,0.3366,0.2942,10.5,8.4,1,0,0
597,0.1253,0.6453,4.6,3.1,2,0,0
560,0.474,0.3668,2.9,0.2,0,0,0
659,0.0771,0.8649,15.9,14.0,3,0,0
642,0.1206,0.5533,5.2,5.9,4,0,0
635,0.3379,1.8523,5.0,6.3,0,0,0
545,0.6994,1.0118,11.7,10.8,1,0,0
594,0.2921,0.4841,12.1,5.6,1,0,0
591,0.2744,0.3509,11.3,7.2,3,0,0
636,0.0343,0.3731,0.3,0.8,0,0,0
603,0.2104,0.3301,4.8,1.5,1,0,0
530,0.7578,1.5745,5.4,2.5,1,0,0
688,0.0867,0.4725,13.6,10.8,1,0,0
518,0.4284,0.2255,2.1,2.7,4,0,0
569,0.1961,0.8878,2.0,4.9,2,0,0
621,0.2245,0.7277,15.9,9.7,1,0,0
624,0.147,0.178,15.8,9.2,2,0,0
605,0.3026,0.4462,1.6,5.3,0,0,0
628,0.077,0.2949,11.4,7.5,1,0,0
566,0.2664,0.0986,5.9,0.3,3,0,0
516,0.5152,0.5898,4.7,4.1,3,0,0
638,0.2335,0.5115,11.2,5.7,2,0,0
642,0.1663,0.7467,13.2,8.5,0,0,0
641,0.3034,1.2833,20.2,11.3,0,0,0
664,0.0771,0.9342,9.6,8.9,1,0,0
570,0.5134,0.1499,14.0,10.6,1,0,0
613,0.1174,0.3904,5.3,1.1,0,0,0
622,0.4921,0.6825,12.3,9.0,1,0,0
557,0.5124,0.5322,0.0,1.3,2,0,0
540,0.5971,0.348,5.5,3.4,2,0,0
518,0.6711,0.3703,7.9,8.8,3,0,0
658,0.0398,0.3071,3.3,4.4,0,0,0
599,0.1922,0.7271,9.1,5.4,0,0,0
634,0.2571,0.327,10.8,7.1,1,0,0
640,0.2751,0.3656,10.3,4.7,0,0,0
632,0.1758,0.1702,6.6,1.2,0,0,0
520,0.4163,0.5887,9.6,5.0,4,0,0
628,0.1851,0.3283,19.7,12.4,0,0,0
611,0.2416,0.2004,10.1,9.7,2,0,0
658,0.3031,0.4974,20.4,11.5,1,0,0
637,0.1226,0.166,9.3,6.7,2,0,0
643,0.1887,0.3977,17.7,12.8,1,0,0
609,0.2005,1.2769,0.0,0.0,1,0,0
597,0.1246,0.2151,6.0,6.2,3,0,0
545,0.5766,1.4186,11.2,7.2,2,0,0
679,0.1396,0.777,15.2,9.5,0,0,0
633,0.0664,0.3583,12.8,12.2,2,0,0
614,0.3274,0.6899,11.4,6.3,0,0,0
655,0.054,1.696,5.0,5.1,2,0,0
580,0.1335,0.7697,4.3,1.9,2,0,0
547,0.1838,1.2613,2.3,0.0,1,0,0
595,0.2687,0.6215,7.3,4.4,0,0,0
653,0.2508,0.6021,14.3,14.7,1,0,0
645,0.2732,0.5864,12.4,5.8,0,0,0
653,0.3167,0.2201,2.6,0.4,0,0,0
604,0.2154,0.3637,3.3,4.8,0,0,0
541,0.3478,1.0504,11.5,6.2,2,0,0
628,0.2755,0.3189,0.1,0.0,1,0,0
597,0.2955,0.4153,9.8,7.1,3,0,0
568,0.4344,0.3838,2.2,1.1,1,0,0
592,0.3513,1.1261,4.0,3.8,0,0,0
627,0.2264,0.7721,15.1,10.0,1,0,0
596,0.2854,0.3739,11.0,7.7,2,0,0
645,0.1725,0.3237,9.5,6.4,0,0,0
634,0.1438,0.9141,2.6,0.2,0,0,0
579,0.3429,0.7907,7.9,1.8,3,0,0
631,0.1705,0.4634,2.3,5.5,0,0,0
668,0.0871,0.5228,18.4,11.2,2,0,0
596,0.1763,0.2683,0.4,0.0,1,0,0
647,0.1626,1.1523,12.5,9.1,1,0,0
581,0.1859,0.295,12.9,7.0,1,0,0
656,0.0763,0.6882,13.3,11.1,0,0,0
609,0.4529,0.3291,13.7,10.1,0,0,0
563,0.4403,1.2208,10.6,6.9,1,0,0
589,0.2873,0.9128,13.5,8.5,2,0,0
614,0.3623,0.8324,1.7,0.0,0,0,0
587,0.1338,0.1233,0.0,0.6,0,0,0
645,0.1122,0.3019,10.9,7.9,1,0,0
617,0.6355,0.2535,18.2,11.4,1,0,0
653,0.1042,0.2986,7.0,5.9,1,0,0
646,0.097,0.5121,2.1,4.6,3,0,0
619,0.1845,0.4153,12.9,9.1,2,0,0
693,0.0548,1.3861,16.3,10.9,0,0,0
609,0.3384,0.7048,9.3,4.6,0,0,0
626,0.05,0.6069,0.0,0.0,1,0,0
598,0.2133,0.3347,6.8,3.9,2,0,0
550,0.3067,0.7371,4.1,0.8,1,0,0
601,0.1248,0.2986,0.0,0.9,2,0,0
651,0.167,0.9432,10.9,8.2,3,0,0
672,0.0951,0.7176,12.4,8.8,0,0,0
645,0.0782,1.0342,15.6,10.2,1,0,0
655,0.1905,1.2301,7.5,7.1,1,0,0
541,0.4841,0.1267,13.7,6.1,0,0,0
585,0.2538,0.8763,2.1,0.0,2,0,0
511,0.6,0.4541,9.0,6.8,1,0,0
564,0.7332,0.8592,19.3,16.0,0,0,0
550,0.423,0.6538,1.8,1.5,1,0,0
604,0.1508,0.7415,12.4,8.9,2,0,0
657,0.1721,0.7667,11.6,6.0,0,0,0
612,0.2215,0.3875,11.7,3.9,0,0,0
563,0.1777,0.4544,2.3,0.0,1,0,0
618,0.1958,2.2056,5.6,5.2,0,0,0
571,0.4108,0.5661,0.0,0.0,0,0,0
616,0.0317,0.6998,6.4,2.8,3,0,0
594,0.1419,0.3826,1.6,0.0,1,0,0
598,0.353,1.6205,8.9,4.4,2,0,0
585,0.1129,1.0181,0.0,2.3,4,0,0
643,0.1417,0.2713,13.4,8.2,0,0,0
659,0.0922,0.2325,9.9,8.8,2,0,0
631,0.3451,0.3926,1.2,0.0,1,0,0
646,0.2179,0.1408,16.9,14.7,2,0,0
580,0.1329,0.2597,0.0,0.7,0,0,0
652,0.1528,0.2302,13.2,8.3,0,0,0
688,0.1089,1.4342,8.5,5.6,0,0,0
630,0.1564,1.5318,16.2,8.5,1,0,0
594,0.5725,1.1131,20.2,13.1,1,0,0
552,0.3854,0.1512,5.1,6.4,2,0,0
642,0.0409,1.3828,1.4,1.7,1,0,0
570,0.283,0.6879,4.0,0.0,0,0,0
699,0.0946,0.6975,13.3,9.0,0,0,0
530,0.5602,0.2955,0.0,0.3,1,0,0
524,0.333,0.3084,10.6,8.9,3,0,0
595,0.2485,0.2717,11.8,7.5,3,0,0
